user_id,activity_type,hour_of_day,value_metric,timestamp,is_anomaly,risk_score,risk_percentage
user_017,payment,9.07,1308.11,2026-06-25T23:01:00,False,Safe,16
user_024,file_access,13.77,661.29,2026-06-26T00:02:00,False,Safe,22
user_037,payment,15.77,612.25,2026-06-26T04:05:00,False,Safe,7
user_018,login,13.41,50.0,2026-06-26T10:52:00,False,Safe,23
user_005,payment,16.01,527.83,2026-06-26T12:11:00,False,Safe,20
user_005,payment,3.88,10829.62,2026-06-26T16:45:00,True,Critical,85
user_010,transaction,13.45,877.07,2026-06-26T16:51:00,False,Safe,5
user_016,payment,4.48,9900.0,2026-06-26T17:03:00,True,Critical,80
user_040,file_access,2.04,473.14,2026-06-26T17:23:00,False,Safe,12
user_013,payment,14.55,718.63,2026-06-26T18:17:00,False,Safe,3
user_022,transaction,13.4,508.37,2026-06-26T19:38:00,False,Safe,5
user_002,file_access,13.2,1274.62,2026-06-26T21:58:00,False,Safe,3
user_014,login,13.59,716.72,2026-06-26T22:26:00,False,Safe,9
user_036,api_call,3.35,6832.37,2026-06-27T12:06:00,True,Critical,93
user_040,payment,18.67,392.48,2026-06-27T13:00:00,False,Safe,21
user_050,data_transfer,15.88,4694.41,2026-06-27T21:17:00,True,Critical,94
user_007,data_transfer,14.68,975.93,2026-06-28T06:44:00,False,Safe,5
user_027,login,19.22,930.82,2026-06-28T09:49:00,False,Safe,3
user_033,login,19.02,780.95,2026-06-28T14:28:00,False,Safe,18
user_035,transaction,20.76,754.61,2026-06-28T15:31:00,False,Safe,22
user_050,transaction,18.99,863.62,2026-06-28T23:17:00,False,Safe,5
user_036,transaction,15.07,194.27,2026-06-28T23:42:00,False,Safe,12
user_038,payment,15.83,734.85,2026-06-29T06:35:00,False,Safe,18
user_023,payment,16.32,697.3,2026-06-29T07:11:00,False,Safe,6
user_041,login,16.09,206.95,2026-06-29T07:12:00,False,Safe,12
user_012,payment,17.34,441.0,2026-06-29T11:37:00,False,Safe,19
user_034,file_access,10.62,520.07,2026-06-29T13:29:00,False,Safe,2
user_001,file_access,15.71,641.94,2026-06-29T16:58:00,False,Safe,23
user_005,api_call,10.82,770.72,2026-06-29T23:12:00,False,Safe,21
user_036,transaction,18.11,793.26,2026-06-30T08:05:00,False,Safe,12
user_022,transaction,12.61,654.29,2026-06-30T10:49:00,False,Safe,24
user_040,transaction,12.95,1030.95,2026-06-30T11:02:00,False,Safe,11
user_037,payment,10.79,657.66,2026-06-30T18:26:00,False,Safe,6
user_008,payment,19.54,320.5,2026-06-30T19:00:00,False,Safe,2
user_011,payment,6.93,1130.62,2026-07-01T00:18:00,False,Safe,2
user_006,api_call,12.92,369.46,2026-07-01T05:49:00,False,Safe,3
user_004,data_transfer,16.0,733.45,2026-07-01T06:22:00,False,Safe,20
user_033,api_call,12.88,1256.76,2026-07-01T06:39:00,False,Safe,3
user_012,login,14.75,612.35,2026-07-01T10:11:00,False,Safe,21
user_043,api_call,12.89,457.39,2026-07-01T11:53:00,False,Safe,6
user_020,api_call,18.28,528.52,2026-07-01T11:58:00,False,Safe,23
user_024,file_access,10.77,129.26,2026-07-01T17:02:00,False,Safe,24
user_050,file_access,16.81,910.65,2026-07-01T17:16:00,False,Safe,4
user_014,payment,10.87,1280.0,2026-07-01T23:31:00,False,Safe,12
user_015,transaction,1.29,336.28,2026-07-02T00:41:00,False,Safe,15
user_048,transaction,10.41,409.77,2026-07-02T03:54:00,False,Safe,12
user_046,data_transfer,14.74,474.27,2026-07-02T22:17:00,False,Safe,14
user_041,api_call,13.71,1122.04,2026-07-03T02:45:00,False,Safe,3
user_027,api_call,19.81,689.27,2026-07-03T03:52:00,False,Safe,16
user_025,payment,14.85,444.49,2026-07-03T09:37:00,False,Safe,6
user_008,data_transfer,8.39,417.43,2026-07-03T14:57:00,False,Safe,3
user_047,transaction,16.64,457.89,2026-07-03T15:19:00,False,Safe,21
user_035,login,20.56,14548.99,2026-07-03T16:23:00,True,Critical,79
user_017,data_transfer,12.01,7807.75,2026-07-03T21:04:00,True,Critical,91
user_026,file_access,12.68,1052.97,2026-07-04T01:37:00,False,Safe,6
user_043,file_access,13.0,365.06,2026-07-04T06:08:00,False,Safe,5
user_016,login,13.92,980.13,2026-07-04T07:47:00,False,Safe,18
user_025,login,18.01,532.55,2026-07-04T08:06:00,False,Safe,7
user_036,api_call,24.0,585.17,2026-07-04T10:05:00,False,Safe,20
user_031,login,15.92,634.17,2026-07-04T14:15:00,False,Safe,5
user_024,login,13.53,930.9,2026-07-04T14:48:00,False,Safe,6
user_018,login,10.92,454.42,2026-07-04T21:16:00,False,Safe,24
user_048,payment,12.46,1197.94,2026-07-04T21:19:00,False,Safe,7
user_029,payment,17.04,889.92,2026-07-04T23:56:00,False,Safe,4
user_024,login,19.67,1021.23,2026-07-05T03:47:00,False,Safe,3
user_009,file_access,2.25,12617.12,2026-07-05T07:14:00,True,Critical,95
user_026,data_transfer,2.67,767.56,2026-07-05T08:32:00,False,Safe,11
user_028,file_access,10.41,718.79,2026-07-05T12:52:00,False,Safe,11
user_027,payment,21.04,50.0,2026-07-05T13:46:00,False,Safe,23
user_031,login,15.15,469.43,2026-07-05T18:48:00,False,Safe,8
user_034,payment,16.05,1032.15,2026-07-06T02:43:00,False,Safe,12
user_047,api_call,10.33,552.57,2026-07-06T05:09:00,False,Safe,7
user_044,file_access,17.8,957.4,2026-07-06T09:44:00,False,Safe,11
user_018,file_access,14.69,249.93,2026-07-06T10:39:00,False,Safe,17
user_001,payment,13.41,742.77,2026-07-06T11:32:00,False,Safe,10
user_037,file_access,7.75,334.99,2026-07-06T16:05:00,False,Safe,24
user_010,file_access,14.59,719.67,2026-07-06T16:57:00,False,Safe,7
user_034,login,15.83,827.84,2026-07-06T22:35:00,False,Safe,22
user_001,login,16.06,946.22,2026-07-07T00:07:00,False,Safe,19
user_011,transaction,14.76,588.21,2026-07-07T07:05:00,False,Safe,9
user_001,file_access,13.47,742.21,2026-07-07T08:50:00,False,Safe,14
user_045,api_call,17.26,277.06,2026-07-07T09:51:00,False,Safe,24
user_014,api_call,11.8,564.91,2026-07-07T12:13:00,False,Safe,23
user_022,payment,9.24,1091.01,2026-07-07T12:18:00,False,Safe,22
user_044,transaction,16.04,686.78,2026-07-07T15:51:00,False,Safe,11
user_014,transaction,16.17,688.6,2026-07-07T15:59:00,False,Safe,12
user_037,login,15.93,633.64,2026-07-07T19:59:00,False,Safe,12
user_028,api_call,17.06,50.0,2026-07-08T01:56:00,False,Safe,5
user_048,payment,13.71,456.05,2026-07-08T03:08:00,False,Safe,22
user_009,login,9.5,587.92,2026-07-08T03:48:00,False,Safe,10
user_002,transaction,12.97,446.4,2026-07-08T09:59:00,False,Safe,18
user_047,payment,16.86,403.71,2026-07-08T12:24:00,False,Safe,13
user_032,login,15.52,51.69,2026-07-08T13:06:00,False,Safe,16
user_023,file_access,16.09,1003.99,2026-07-08T13:14:00,False,Safe,16
user_022,data_transfer,13.51,929.92,2026-07-08T14:49:00,False,Safe,14
user_007,data_transfer,15.3,694.79,2026-07-08T14:54:00,False,Safe,12
user_042,login,4.32,9027.8,2026-07-08T20:25:00,True,Critical,97
user_038,api_call,22.78,7221.7,2026-07-08T23:47:00,True,Critical,78
user_012,transaction,20.56,571.33,2026-07-09T00:16:00,False,Safe,20
user_024,payment,6.1,1022.99,2026-07-09T02:46:00,False,Safe,14
user_015,login,9.98,747.44,2026-07-09T08:21:00,False,Safe,15
user_027,login,7.04,929.29,2026-07-09T21:38:00,False,Safe,16
user_044,payment,14.8,852.31,2026-07-10T00:08:00,False,Safe,2
user_037,login,14.88,972.28,2026-07-10T01:44:00,False,Safe,12
user_032,login,18.16,839.78,2026-07-10T04:14:00,False,Safe,23
user_029,api_call,14.33,565.89,2026-07-10T05:24:00,False,Safe,17
user_044,transaction,18.17,338.7,2026-07-10T09:13:00,False,Safe,16
user_021,api_call,3.48,722.41,2026-07-10T09:55:00,False,Safe,10
user_032,api_call,17.72,560.01,2026-07-10T11:36:00,False,Safe,11
user_043,api_call,11.15,412.44,2026-07-10T13:55:00,False,Safe,4
user_048,file_access,18.23,644.28,2026-07-10T15:20:00,False,Safe,8
user_006,data_transfer,16.0,1038.22,2026-07-10T18:07:00,False,Safe,8
user_039,login,8.26,550.49,2026-07-10T19:12:00,False,Safe,17
user_029,transaction,14.71,718.53,2026-07-11T01:45:00,False,Safe,2
user_012,transaction,15.47,330.88,2026-07-11T16:05:00,False,Safe,17
user_046,file_access,15.84,703.32,2026-07-11T20:56:00,False,Safe,8
user_025,transaction,12.38,952.92,2026-07-11T23:45:00,False,Safe,14
user_042,data_transfer,11.04,570.93,2026-07-12T01:38:00,False,Safe,23
user_016,file_access,10.93,914.46,2026-07-12T06:14:00,False,Safe,14
user_001,api_call,22.06,1041.61,2026-07-12T06:46:00,False,Safe,10
user_009,login,11.61,953.9,2026-07-12T11:21:00,False,Safe,3
user_043,transaction,16.96,506.97,2026-07-12T13:12:00,False,Safe,9
user_042,file_access,16.48,1019.12,2026-07-12T13:53:00,False,Safe,13
user_002,login,18.32,933.28,2026-07-12T15:18:00,False,Safe,15
user_032,data_transfer,8.97,430.25,2026-07-12T18:58:00,False,Safe,7
user_050,data_transfer,19.91,1096.96,2026-07-13T00:47:00,False,Safe,3
user_003,transaction,18.15,799.93,2026-07-13T03:54:00,False,Safe,14
user_019,transaction,16.2,50.0,2026-07-13T06:58:00,False,Safe,22
user_012,payment,14.06,484.89,2026-07-13T07:01:00,False,Safe,16
user_042,transaction,10.78,754.08,2026-07-13T08:02:00,False,Safe,20
user_035,login,14.24,891.09,2026-07-13T08:26:00,False,Safe,16
user_031,payment,11.11,612.7,2026-07-13T18:27:00,False,Safe,6
user_042,login,16.91,902.01,2026-07-14T03:58:00,False,Safe,8
user_030,data_transfer,10.91,922.31,2026-07-14T19:26:00,False,Safe,5
user_040,data_transfer,11.65,676.67,2026-07-15T00:34:00,False,Safe,22
user_040,data_transfer,15.03,275.82,2026-07-15T01:28:00,False,Safe,6
user_049,api_call,16.03,720.18,2026-07-15T06:10:00,False,Safe,18
user_018,api_call,18.23,388.27,2026-07-15T06:44:00,False,Safe,9
user_029,api_call,11.48,465.94,2026-07-15T10:20:00,False,Safe,10
user_047,login,14.3,652.58,2026-07-15T11:46:00,False,Safe,14
user_039,api_call,16.13,382.42,2026-07-15T12:57:00,False,Safe,7
user_012,api_call,15.34,724.09,2026-07-15T19:53:00,False,Safe,10
user_028,payment,0.48,14008.84,2026-07-15T20:53:00,True,Critical,85
user_050,payment,13.76,587.45,2026-07-15T22:04:00,False,Safe,13
user_007,login,13.61,529.12,2026-07-15T22:38:00,False,Safe,22
user_018,login,12.54,1184.8,2026-07-16T00:31:00,False,Safe,5
user_021,api_call,10.84,510.55,2026-07-16T02:38:00,False,Safe,15
user_047,login,10.04,657.39,2026-07-16T03:25:00,False,Safe,21
user_035,login,20.58,1081.74,2026-07-16T04:05:00,False,Safe,24
user_020,transaction,8.38,496.41,2026-07-16T08:14:00,False,Safe,8
user_028,login,18.19,1188.66,2026-07-16T08:40:00,False,Safe,2
user_036,transaction,13.4,477.61,2026-07-16T13:58:00,False,Safe,10
user_038,payment,12.8,327.48,2026-07-16T14:55:00,False,Safe,10
user_023,file_access,14.08,201.98,2026-07-16T23:16:00,False,Safe,23
user_049,transaction,13.63,780.59,2026-07-17T01:15:00,False,Safe,7
user_008,data_transfer,14.15,945.35,2026-07-17T04:21:00,False,Safe,15
user_037,api_call,16.29,406.86,2026-07-17T06:06:00,False,Safe,10
user_002,data_transfer,6.16,872.7,2026-07-17T07:25:00,False,Safe,21
user_019,file_access,21.85,171.84,2026-07-17T09:57:00,False,Safe,15
user_019,file_access,20.74,845.16,2026-07-17T10:17:00,False,Safe,9
user_018,data_transfer,16.5,1036.09,2026-07-17T12:30:00,False,Safe,11
user_004,api_call,13.26,1080.75,2026-07-17T14:22:00,False,Safe,9
user_032,data_transfer,14.2,403.46,2026-07-17T16:36:00,False,Safe,16
user_016,data_transfer,11.39,348.75,2026-07-17T17:12:00,False,Safe,19
user_025,file_access,12.09,366.28,2026-07-17T18:49:00,False,Safe,9
user_021,payment,11.72,606.52,2026-07-17T23:02:00,False,Safe,19
user_031,login,12.55,728.39,2026-07-17T23:10:00,False,Safe,19
user_022,api_call,14.73,551.13,2026-07-17T23:16:00,False,Safe,20
user_014,data_transfer,24.0,291.07,2026-07-18T07:10:00,False,Safe,13
user_002,transaction,9.02,897.69,2026-07-18T09:05:00,False,Safe,21
user_020,transaction,10.02,635.59,2026-07-18T10:28:00,False,Safe,12
user_007,transaction,13.87,570.99,2026-07-18T11:32:00,False,Safe,2
user_043,data_transfer,6.25,943.69,2026-07-18T16:22:00,False,Safe,23
user_002,api_call,17.08,1145.94,2026-07-18T16:50:00,False,Safe,4
user_007,login,11.33,383.25,2026-07-18T17:34:00,False,Safe,15
user_020,file_access,17.41,636.8,2026-07-18T21:48:00,False,Safe,16
user_019,api_call,12.35,680.41,2026-07-18T23:23:00,False,Safe,23
user_008,data_transfer,13.08,748.25,2026-07-19T02:19:00,False,Safe,4
user_049,data_transfer,20.94,273.29,2026-07-19T04:59:00,False,Safe,24
user_039,data_transfer,15.22,845.18,2026-07-19T05:10:00,False,Safe,9
user_020,payment,18.43,747.81,2026-07-19T09:38:00,False,Safe,21
user_007,transaction,12.8,411.61,2026-07-19T09:56:00,False,Safe,13
user_040,api_call,11.07,302.49,2026-07-19T11:22:00,False,Safe,6
user_025,payment,18.7,7250.92,2026-07-19T12:28:00,True,Critical,87
user_032,file_access,10.91,1065.47,2026-07-19T16:00:00,False,Safe,11
user_032,api_call,11.84,797.06,2026-07-19T17:05:00,False,Safe,13
user_025,file_access,12.31,7828.14,2026-07-19T17:16:00,True,Critical,80
user_015,login,19.0,10422.63,2026-07-19T18:33:00,True,Critical,86
user_002,api_call,12.87,4032.45,2026-07-19T20:18:00,True,Critical,90
user_036,file_access,16.32,799.52,2026-07-20T03:24:00,False,Safe,12
user_036,api_call,12.6,618.76,2026-07-20T15:06:00,False,Safe,6
user_039,data_transfer,14.83,311.6,2026-07-21T00:37:00,False,Safe,16
user_004,transaction,6.38,690.7,2026-07-21T00:53:00,False,Safe,7
user_003,login,19.87,717.1,2026-07-21T01:16:00,False,Safe,16
user_022,transaction,16.06,365.02,2026-07-21T02:48:00,False,Safe,15
user_045,transaction,12.02,202.25,2026-07-21T02:53:00,False,Safe,17
user_027,api_call,6.72,830.64,2026-07-21T07:23:00,False,Safe,14
user_004,login,10.88,400.46,2026-07-21T09:04:00,False,Safe,2
user_026,file_access,15.7,796.66,2026-07-21T09:21:00,False,Safe,14
user_018,login,13.73,1143.72,2026-07-21T11:28:00,False,Safe,8
user_005,data_transfer,21.1,471.85,2026-07-21T13:43:00,False,Safe,19
user_017,payment,18.2,393.89,2026-07-21T17:48:00,False,Safe,10
user_025,login,10.14,512.08,2026-07-21T18:06:00,False,Safe,5
user_037,login,13.36,1285.42,2026-07-21T19:21:00,False,Safe,21
user_013,login,9.97,584.15,2026-07-21T20:03:00,False,Safe,11
user_024,payment,16.37,50.0,2026-07-21T20:20:00,False,Safe,20
user_043,transaction,8.13,321.57,2026-07-21T21:15:00,False,Safe,5
user_005,api_call,14.89,917.31,2026-07-22T05:52:00,False,Safe,18
user_049,api_call,10.89,1009.11,2026-07-22T14:03:00,False,Safe,18
user_039,api_call,18.21,388.91,2026-07-22T14:53:00,False,Safe,17
user_018,file_access,4.3,712.53,2026-07-22T15:18:00,False,Safe,10
user_002,transaction,24.0,1030.52,2026-07-22T15:46:00,False,Safe,2
user_022,login,13.51,598.14,2026-07-22T19:38:00,False,Safe,14
user_024,data_transfer,13.08,302.81,2026-07-22T23:21:00,False,Safe,11
user_043,transaction,16.45,1165.29,2026-07-23T00:23:00,False,Safe,16
user_022,payment,15.94,611.27,2026-07-23T03:49:00,False,Safe,22
user_018,payment,16.0,638.77,2026-07-23T05:01:00,False,Safe,12
user_006,login,10.91,1148.53,2026-07-23T06:53:00,False,Safe,3
user_043,data_transfer,12.55,817.59,2026-07-23T08:49:00,False,Safe,7
user_034,file_access,8.76,324.88,2026-07-23T11:00:00,False,Safe,13
user_017,payment,9.25,4456.67,2026-07-23T17:10:00,True,Critical,84
user_031,payment,9.32,623.19,2026-07-23T22:38:00,False,Safe,17
user_050,api_call,10.48,165.39,2026-07-24T04:56:00,False,Safe,21
user_018,api_call,17.99,608.76,2026-07-24T06:00:00,False,Safe,8
user_037,file_access,17.16,50.0,2026-07-24T08:35:00,False,Safe,6
user_048,login,21.07,185.71,2026-07-24T09:39:00,False,Safe,21
user_028,payment,14.81,943.3,2026-07-24T12:24:00,False,Safe,5
user_004,data_transfer,10.24,937.4,2026-07-24T23:33:00,False,Safe,4
user_038,data_transfer,12.19,497.87,2026-07-25T01:02:00,False,Safe,14
user_024,api_call,18.15,504.03,2026-07-25T04:17:00,False,Safe,20
user_044,data_transfer,20.44,892.34,2026-07-25T08:52:00,False,Safe,2
user_037,payment,19.29,11219.69,2026-07-25T17:44:00,True,Critical,78
user_040,data_transfer,12.56,8929.38,2026-07-25T23:20:00,True,Critical,95
user_018,data_transfer,9.72,1056.28,2026-07-25T23:40:00,False,Safe,13
user_030,data_transfer,0.18,12894.04,2026-07-26T01:28:00,True,Critical,95
user_016,api_call,14.79,799.93,2026-07-26T06:25:00,False,Safe,13
user_031,transaction,10.55,14796.22,2026-07-26T09:29:00,True,Critical,84
user_042,transaction,11.53,603.64,2026-07-26T15:52:00,False,Safe,18
user_033,file_access,11.82,922.01,2026-07-26T21:57:00,False,Safe,18
user_033,file_access,10.76,1076.95,2026-07-26T23:23:00,False,Safe,3
user_001,payment,12.35,805.76,2026-07-26T23:26:00,False,Safe,15
user_024,transaction,18.59,13214.96,2026-07-27T02:12:00,True,Critical,93
user_019,transaction,18.23,710.14,2026-07-27T08:58:00,False,Safe,20
user_023,payment,6.68,321.93,2026-07-27T10:28:00,False,Safe,6
user_019,transaction,19.24,591.03,2026-07-27T14:11:00,False,Safe,17
user_049,file_access,14.03,683.0,2026-07-27T18:20:00,False,Safe,15
user_030,transaction,15.29,897.27,2026-07-27T20:35:00,False,Safe,13
user_035,data_transfer,17.35,1024.46,2026-07-28T04:32:00,False,Safe,12
user_049,file_access,10.14,429.91,2026-07-28T04:48:00,False,Safe,2
user_004,data_transfer,11.88,534.0,2026-07-28T05:11:00,False,Safe,21
user_028,data_transfer,12.22,76.19,2026-07-28T06:43:00,False,Safe,16
user_041,file_access,13.31,996.41,2026-07-28T07:47:00,False,Safe,24
user_033,data_transfer,16.66,602.57,2026-07-28T09:03:00,False,Safe,24
user_011,transaction,19.18,1235.84,2026-07-28T10:01:00,False,Safe,12
user_006,file_access,19.87,1209.4,2026-07-28T11:11:00,False,Safe,15
user_044,transaction,13.43,11087.37,2026-07-28T18:34:00,True,Critical,78
user_042,data_transfer,9.63,867.14,2026-07-29T02:43:00,False,Safe,11
user_016,transaction,12.78,416.58,2026-07-29T04:50:00,False,Safe,4
user_004,transaction,15.92,990.94,2026-07-29T05:02:00,False,Safe,6
user_048,data_transfer,8.38,650.07,2026-07-29T11:11:00,False,Safe,4
user_014,file_access,16.56,578.78,2026-07-29T14:54:00,False,Safe,23
user_015,api_call,15.36,906.38,2026-07-29T16:13:00,False,Safe,17
user_014,login,22.5,1241.57,2026-07-29T16:21:00,False,Safe,23
user_001,payment,19.09,510.72,2026-07-29T17:46:00,False,Safe,11
user_012,transaction,8.61,1186.46,2026-07-29T22:30:00,False,Safe,21
user_029,file_access,13.05,666.76,2026-07-29T23:55:00,False,Safe,24
user_041,login,11.63,801.0,2026-07-30T00:07:00,False,Safe,15
user_034,file_access,7.63,847.88,2026-07-30T00:09:00,False,Safe,9
user_050,api_call,13.08,615.27,2026-07-30T06:47:00,False,Safe,20
user_013,file_access,10.31,609.23,2026-07-30T07:32:00,False,Safe,11
user_015,payment,17.4,853.28,2026-07-30T08:34:00,False,Safe,3
user_043,login,13.54,722.49,2026-07-30T16:09:00,False,Safe,15
user_011,file_access,12.89,776.92,2026-07-30T16:49:00,False,Safe,23
user_001,login,15.88,103.05,2026-07-30T18:00:00,False,Safe,22
user_020,data_transfer,15.35,759.74,2026-07-31T05:12:00,False,Safe,17
user_012,transaction,14.27,377.48,2026-07-31T06:04:00,False,Safe,11
user_040,login,7.22,696.72,2026-07-31T08:19:00,False,Safe,6
user_039,payment,18.05,492.71,2026-07-31T10:16:00,False,Safe,18
user_035,api_call,14.37,4328.15,2026-07-31T13:48:00,True,Critical,95
user_031,api_call,10.09,928.26,2026-07-31T18:06:00,False,Safe,7
user_029,data_transfer,16.4,1161.57,2026-07-31T22:52:00,False,Safe,18
user_017,file_access,10.58,926.89,2026-07-31T23:01:00,False,Safe,16
user_004,api_call,9.9,1183.52,2026-08-01T14:13:00,False,Safe,6
user_034,transaction,3.19,519.01,2026-08-01T15:20:00,False,Safe,10
user_037,transaction,10.55,503.54,2026-08-02T01:03:00,False,Safe,19
user_046,transaction,2.34,220.17,2026-08-02T10:10:00,False,Safe,15
user_046,api_call,5.52,308.42,2026-08-02T15:07:00,False,Safe,21
user_049,data_transfer,10.7,199.37,2026-08-03T07:27:00,False,Safe,13
user_002,login,19.0,209.97,2026-08-03T12:41:00,False,Safe,4
user_037,file_access,8.03,7426.66,2026-08-03T18:29:00,True,Critical,94
user_036,login,9.71,313.86,2026-08-03T19:55:00,False,Safe,11
user_015,file_access,11.94,321.45,2026-08-04T00:04:00,False,Safe,19
user_020,login,13.77,903.36,2026-08-04T12:08:00,False,Safe,24
user_010,payment,9.66,619.16,2026-08-04T14:48:00,False,Safe,16
user_037,transaction,9.57,585.55,2026-08-04T16:24:00,False,Safe,21
user_044,login,6.73,930.51,2026-08-04T21:53:00,False,Safe,4
user_048,file_access,11.05,544.81,2026-08-05T02:59:00,False,Safe,17
user_023,data_transfer,2.25,10709.7,2026-08-05T04:14:00,True,Critical,84
user_012,api_call,11.31,422.38,2026-08-05T04:43:00,False,Safe,6
user_016,payment,8.61,918.78,2026-08-05T04:55:00,False,Safe,12
user_034,transaction,6.29,298.58,2026-08-05T06:04:00,False,Safe,19
user_025,transaction,13.61,418.85,2026-08-05T06:41:00,False,Safe,4
user_016,data_transfer,11.82,503.11,2026-08-05T06:45:00,False,Safe,5
user_023,data_transfer,9.41,869.04,2026-08-05T10:23:00,False,Safe,5
user_047,data_transfer,12.3,471.67,2026-08-05T10:40:00,False,Safe,3
user_047,api_call,12.36,214.15,2026-08-05T16:48:00,False,Safe,19
user_027,api_call,11.21,836.79,2026-08-05T22:19:00,False,Safe,4
user_021,transaction,24.0,999.61,2026-08-06T09:24:00,False,Safe,15
user_014,payment,4.82,851.52,2026-08-06T15:55:00,False,Safe,18
user_047,login,14.44,14037.54,2026-08-06T20:00:00,True,Critical,91
user_023,login,1.14,8471.32,2026-08-06T22:09:00,True,Critical,78
user_006,api_call,14.16,1083.1,2026-08-07T00:33:00,False,Safe,18
user_003,data_transfer,17.99,625.01,2026-08-07T04:40:00,False,Safe,7
user_008,file_access,14.08,857.71,2026-08-07T06:34:00,False,Safe,12
user_039,login,15.7,99.94,2026-08-07T07:34:00,False,Safe,14
user_029,transaction,11.43,616.78,2026-08-07T13:54:00,False,Safe,24
user_048,data_transfer,4.0,1089.13,2026-08-07T15:22:00,False,Safe,4
user_015,data_transfer,24.0,587.67,2026-08-07T21:35:00,False,Safe,15
user_043,login,10.43,726.4,2026-08-07T23:24:00,False,Safe,17
user_032,file_access,15.74,913.36,2026-08-08T06:12:00,False,Safe,19
user_048,data_transfer,18.38,425.6,2026-08-08T10:12:00,False,Safe,19
user_025,transaction,20.5,850.3,2026-08-08T11:15:00,False,Safe,13
user_013,transaction,13.11,750.39,2026-08-08T15:27:00,False,Safe,2
user_042,payment,8.38,473.51,2026-08-08T17:23:00,False,Safe,11
user_016,payment,8.95,627.59,2026-08-08T22:09:00,False,Safe,10
user_009,payment,17.48,926.08,2026-08-09T02:36:00,False,Safe,3
user_017,data_transfer,7.83,703.16,2026-08-09T03:04:00,False,Safe,18
user_001,payment,10.23,407.29,2026-08-09T03:36:00,False,Safe,2
user_011,api_call,12.43,61.11,2026-08-09T04:20:00,False,Safe,22
user_029,file_access,13.87,1274.98,2026-08-09T06:26:00,False,Safe,22
user_030,login,12.51,488.68,2026-08-09T09:02:00,False,Safe,17
user_027,api_call,17.3,382.03,2026-08-09T09:43:00,False,Safe,16
user_016,transaction,8.44,402.23,2026-08-09T09:57:00,False,Safe,17
user_008,file_access,14.87,50.0,2026-08-09T10:24:00,False,Safe,11
user_030,file_access,15.8,558.96,2026-08-09T10:30:00,False,Safe,12
user_022,transaction,8.7,258.19,2026-08-09T15:24:00,False,Safe,14
user_023,file_access,14.52,223.37,2026-08-09T18:55:00,False,Safe,22
user_030,login,13.68,874.44,2026-08-10T01:44:00,False,Safe,14
user_038,file_access,2.37,711.72,2026-08-10T05:08:00,False,Safe,18
user_032,payment,13.9,745.09,2026-08-10T09:04:00,False,Safe,20
user_010,login,10.33,272.47,2026-08-10T15:17:00,False,Safe,15
user_042,file_access,14.43,612.88,2026-08-10T16:04:00,False,Safe,5
user_002,api_call,18.09,559.52,2026-08-10T17:46:00,False,Safe,6
user_005,file_access,8.01,50.0,2026-08-10T20:38:00,False,Safe,3
user_034,payment,20.8,162.58,2026-08-11T00:32:00,False,Safe,19
user_034,api_call,12.65,812.21,2026-08-11T02:08:00,False,Safe,3
user_036,payment,8.2,848.11,2026-08-11T03:57:00,False,Safe,4
user_025,transaction,17.43,485.85,2026-08-11T04:35:00,False,Safe,20
user_007,payment,19.29,1073.34,2026-08-11T05:44:00,False,Safe,8
user_011,payment,1.13,6577.68,2026-08-11T06:38:00,True,Critical,82
user_021,payment,13.82,876.49,2026-08-11T07:19:00,False,Safe,7
user_002,file_access,16.02,331.95,2026-08-11T09:29:00,False,Safe,18
user_018,transaction,11.89,479.57,2026-08-11T16:33:00,False,Safe,21
user_014,data_transfer,11.25,1136.38,2026-08-11T18:32:00,False,Safe,12
user_008,file_access,13.51,465.25,2026-08-11T20:01:00,False,Safe,13
user_010,data_transfer,10.75,839.15,2026-08-11T20:29:00,False,Safe,21
user_008,api_call,9.1,511.93,2026-08-11T21:02:00,False,Safe,6
user_032,api_call,15.56,505.88,2026-08-12T05:10:00,False,Safe,9
user_010,data_transfer,12.46,757.71,2026-08-12T10:33:00,False,Safe,7
user_032,transaction,14.49,879.68,2026-08-12T10:53:00,False,Safe,4
user_030,data_transfer,19.75,473.64,2026-08-12T14:14:00,False,Safe,16
user_008,login,7.35,762.53,2026-08-12T16:17:00,False,Safe,13
user_046,payment,19.52,8471.81,2026-08-12T16:30:00,True,Critical,85
user_032,payment,14.46,684.41,2026-08-12T19:38:00,False,Safe,21
user_014,data_transfer,14.67,14049.34,2026-08-12T19:59:00,True,Critical,94
user_029,login,16.99,951.99,2026-08-12T20:41:00,False,Safe,20
user_012,data_transfer,8.17,952.2,2026-08-12T22:56:00,False,Safe,14
user_037,data_transfer,13.53,1265.52,2026-08-12T23:28:00,False,Safe,23
user_013,payment,12.95,503.4,2026-08-13T01:27:00,False,Safe,14
user_007,data_transfer,13.1,535.08,2026-08-13T05:09:00,False,Safe,6
user_025,data_transfer,21.02,448.13,2026-08-13T07:23:00,False,Safe,5
user_028,login,13.22,111.12,2026-08-13T09:31:00,False,Safe,11
user_027,transaction,14.0,985.43,2026-08-13T16:09:00,False,Safe,22
user_021,data_transfer,12.73,14216.41,2026-08-13T16:37:00,True,Critical,89
user_029,file_access,14.31,682.53,2026-08-13T23:38:00,False,Safe,17
user_006,api_call,9.72,878.86,2026-08-14T01:47:00,False,Safe,9
